Age,Gender,Annual_Income,Employment_Status,Education_Level,Marital_Status,Dependents,Loan_Amount,Loan_Term,Credit_Score,Existing_Loan,Property_Area,Loan_Status
53,Male,733838,Salaried,Graduate,Single,2,1051008,120,433,No,Rural,0
41,Male,623288,Unemployed,Graduate,Single,1,1623910,24,456,No,Urban,0
52,Female,415702,Self-Employed,Not Graduate,Married,0,851341,60,724,No,Semiurban,1
43,Female,1142812,Salaried,Not Graduate,Married,4,784474,12,734,No,Urban,1
53,Male,462257,Salaried,Graduate,Married,4,466584,12,688,No,Urban,1
23,Male,1909814,Salaried,Graduate,Single,1,1477573,360,617,No,Semiurban,1
38,Male,1103847,Salaried,Not Graduate,Single,1,144135,120,804,No,Urban,1
45,Male,1256795,Salaried,Graduate,Married,1,645543,240,489,Yes,Rural,1
62,Male,1889122,Salaried,Graduate,Single,3,1311144,60,710,Yes,Rural,1
51,Male,1104470,Salaried,Not Graduate,Single,1,1843078,36,351,No,Rural,0
23,Female,839129,Self-Employed,Graduate,Single,4,1869800,360,860,No,Rural,1
60,Male,925292,Salaried,Graduate,Single,1,1507416,60,745,No,Semiurban,1
44,Male,1980200,Salaried,Not Graduate,Married,2,285787,240,743,No,Rural,1
52,Female,386495,Self-Employed,Not Graduate,Married,4,1467098,60,681,Yes,Semiurban,0
42,Male,1776082,Salaried,Graduate,Married,2,846784,180,673,Yes,Semiurban,1
43,Male,431373,Salaried,Graduate,Single,4,408565,36,865,No,Semiurban,1
22,Male,1750741,Salaried,Graduate,Single,0,916971,360,674,Yes,Semiurban,1
47,Male,339073,Unemployed,Graduate,Single,4,1369943,36,688,No,Urban,0
62,Male,509281,Self-Employed,Graduate,Single,4,1347624,60,778,No,Urban,1
22,Female,974516,Salaried,Not Graduate,Married,2,914686,360,703,No,Rural,0
46,Male,1018212,Self-Employed,Graduate,Single,2,1951859,24,892,No,Semiurban,1
37,Female,1160396,Salaried,Graduate,Single,4,100044,180,767,No,Rural,1
60,Female,1346454,Self-Employed,Graduate,Married,4,1054593,24,896,No,Rural,1
53,Male,369707,Self-Employed,Not Graduate,Married,3,926650,60,804,No,Rural,1
29,Female,391249,Self-Employed,Graduate,Married,0,659288,24,382,No,Rural,0
63,Male,1235610,Salaried,Graduate,Single,0,1992248,36,618,No,Semiurban,1
59,Female,321389,Salaried,Graduate,Single,1,777362,360,366,Yes,Semiurban,0
49,Female,1610886,Salaried,Graduate,Single,4,1391748,36,713,No,Urban,1
62,Male,1911732,Self-Employed,Graduate,Single,4,1932961,24,752,No,Semiurban,0
46,Male,1209165,Self-Employed,Graduate,Single,4,107965,360,497,Yes,Semiurban,1
55,Male,1255797,Self-Employed,Graduate,Single,4,1333042,36,558,Yes,Rural,1
45,Male,1454503,Unemployed,Graduate,Married,0,119776,12,597,Yes,Semiurban,0
44,Male,1986665,Salaried,Graduate,Single,2,343603,36,579,No,Rural,1
33,Female,1559020,Self-Employed,Graduate,Married,3,140932,60,599,No,Semiurban,1
27,Female,791517,Self-Employed,Graduate,Married,2,918763,120,428,Yes,Urban,0
56,Female,975963,Unemployed,Graduate,Married,2,730049,24,797,No,Rural,1
40,Female,726515,Unemployed,Graduate,Single,0,1572238,180,737,No,Semiurban,0
21,Female,415308,Self-Employed,Graduate,Single,3,380126,240,591,No,Semiurban,1
28,Female,243078,Salaried,Graduate,Married,4,446562,24,506,No,Rural,1
36,Female,977679,Self-Employed,Graduate,Single,0,226251,240,593,Yes,Urban,1
34,Male,909401,Salaried,Graduate,Single,0,1737637,240,328,No,Urban,0
32,Male,724887,Self-Employed,Graduate,Married,3,876949,36,478,No,Semiurban,0
43,Female,614761,Unemployed,Not Graduate,Single,1,381822,36,340,No,Semiurban,0
35,Female,1969231,Salaried,Not Graduate,Single,0,262678,360,769,No,Semiurban,1
48,Male,1708244,Self-Employed,Graduate,Single,2,424635,360,491,No,Rural,1
54,Male,1076921,Salaried,Graduate,Single,2,909055,120,643,Yes,Rural,1
22,Male,1388227,Salaried,Graduate,Married,4,532504,120,577,No,Rural,1
52,Male,1699317,Salaried,Graduate,Married,0,1310819,180,654,No,Semiurban,1
43,Female,218207,Self-Employed,Graduate,Single,4,1579546,60,828,Yes,Urban,0
42,Male,484199,Unemployed,Graduate,Single,0,1458129,12,385,Yes,Rural,0
45,Female,1038698,Unemployed,Graduate,Single,3,360719,60,616,No,Urban,0
42,Female,1538990,Salaried,Not Graduate,Married,0,1993509,360,636,No,Semiurban,1
42,Female,261426,Self-Employed,Graduate,Single,1,1405759,180,444,Yes,Rural,0
62,Male,1709657,Self-Employed,Not Graduate,Single,2,755315,24,614,No,Rural,1
26,Male,284794,Salaried,Not Graduate,Married,3,1178836,36,524,No,Rural,0
35,Female,1556352,Salaried,Graduate,Single,2,630159,60,722,No,Semiurban,1
63,Female,1893967,Salaried,Graduate,Married,4,241750,240,353,Yes,Semiurban,1
57,Female,1933171,Unemployed,Graduate,Single,3,695061,36,367,No,Semiurban,0
53,Male,695726,Self-Employed,Graduate,Married,1,474567,36,633,Yes,Urban,1
28,Female,733107,Self-Employed,Graduate,Single,2,634981,60,376,No,Urban,0
64,Male,193856,Salaried,Graduate,Single,0,867865,60,838,No,Rural,1
64,Female,1625368,Self-Employed,Graduate,Married,0,1173373,240,454,No,Rural,0
25,Female,592244,Salaried,Not Graduate,Married,0,260087,360,371,No,Semiurban,0
59,Female,1258383,Salaried,Graduate,Married,3,852236,240,800,Yes,Semiurban,1
24,Male,986309,Self-Employed,Not Graduate,Married,1,1846717,120,746,No,Semiurban,0
26,Male,640999,Salaried,Graduate,Married,1,881533,360,858,Yes,Rural,1
52,Female,1242037,Self-Employed,Not Graduate,Single,1,765475,180,658,No,Semiurban,1
50,Male,767762,Salaried,Graduate,Married,2,652651,180,576,Yes,Urban,1
55,Female,495280,Self-Employed,Graduate,Married,3,1086374,240,612,No,Urban,0
60,Male,1481155,Salaried,Not Graduate,Married,0,1206480,12,404,No,Rural,0
36,Male,1938053,Self-Employed,Graduate,Married,2,1405420,360,394,No,Rural,0
33,Male,557407,Salaried,Graduate,Single,1,689240,240,518,Yes,Urban,0
62,Female,1021158,Salaried,Graduate,Single,0,389720,120,427,No,Semiurban,1
50,Male,1453306,Unemployed,Graduate,Single,3,1642341,12,499,Yes,Rural,0
39,Male,1445308,Salaried,Graduate,Single,4,328271,60,631,No,Rural,1
37,Female,570602,Self-Employed,Not Graduate,Single,1,1316366,180,846,No,Rural,1
39,Female,1885657,Unemployed,Graduate,Married,1,1648913,180,591,No,Urban,0
48,Female,1777650,Salaried,Graduate,Single,1,1057567,12,365,No,Rural,0
46,Female,425848,Salaried,Not Graduate,Single,1,572471,24,867,Yes,Urban,1
57,Male,206635,Self-Employed,Graduate,Married,0,586761,120,703,No,Urban,1
46,Male,1069627,Unemployed,Graduate,Married,3,1836181,120,895,Yes,Semiurban,0
43,Male,1551430,Unemployed,Not Graduate,Single,2,1329158,120,445,No,Semiurban,0
29,Male,915197,Salaried,Graduate,Single,0,898268,180,829,No,Semiurban,1
32,Male,395984,Self-Employed,Graduate,Married,3,354608,36,701,No,Rural,1
21,Female,1523713,Salaried,Graduate,Single,2,1636578,180,424,No,Urban,1
21,Male,1311328,Unemployed,Graduate,Married,1,1421598,36,813,No,Rural,1
54,Male,1409770,Unemployed,Graduate,Married,3,1001712,180,631,No,Urban,0
52,Male,378584,Salaried,Graduate,Single,1,409625,360,779,No,Rural,1
45,Female,1617208,Salaried,Not Graduate,Single,3,1054608,60,697,No,Urban,1
60,Female,282886,Salaried,Graduate,Single,4,1042187,180,329,No,Semiurban,0
21,Male,1277113,Salaried,Graduate,Married,1,262875,360,355,Yes,Semiurban,0
36,Female,986690,Self-Employed,Not Graduate,Married,1,877946,360,431,No,Rural,0
59,Female,1870444,Salaried,Graduate,Single,1,1195564,60,530,Yes,Urban,1
25,Female,235166,Salaried,Not Graduate,Single,0,1365856,360,694,No,Semiurban,1
42,Female,1932852,Salaried,Graduate,Single,2,1196691,36,451,Yes,Urban,1
49,Female,525854,Unemployed,Not Graduate,Married,1,81516,120,801,No,Rural,1
23,Female,1496419,Self-Employed,Graduate,Married,1,389126,36,805,No,Semiurban,1
32,Female,458479,Salaried,Graduate,Married,0,1555670,12,685,Yes,Rural,1
46,Male,1014285,Salaried,Graduate,Single,0,95099,120,832,No,Rural,1
36,Male,1917704,Unemployed,Graduate,Married,4,926492,180,747,No,Urban,0
57,Female,447883,Self-Employed,Not Graduate,Married,3,1636052,180,879,Yes,Rural,1
42,Male,709073,Salaried,Graduate,Single,1,811733,180,425,No,Rural,0
49,Male,313052,Salaried,Graduate,Married,3,685361,180,854,Yes,Urban,1
34,Female,906079,Salaried,Not Graduate,Single,0,887620,180,788,Yes,Urban,1
48,Male,1686494,Salaried,Graduate,Married,0,1484797,36,745,No,Rural,1
25,Female,1593401,Self-Employed,Graduate,Single,4,579848,240,769,No,Semiurban,1
50,Female,216253,Unemployed,Graduate,Single,2,554373,60,648,No,Semiurban,0
25,Female,628697,Salaried,Graduate,Married,0,158763,240,807,No,Urban,1
32,Male,765416,Self-Employed,Graduate,Single,1,1528189,36,756,No,Rural,0
36,Male,311081,Salaried,Not Graduate,Married,4,520409,24,684,No,Semiurban,1
46,Male,1064013,Self-Employed,Graduate,Single,2,1484371,360,747,No,Urban,1
46,Male,785254,Self-Employed,Graduate,Single,4,1923090,240,414,Yes,Urban,0
41,Female,1336430,Salaried,Not Graduate,Single,0,265448,36,751,No,Urban,1
59,Female,773640,Salaried,Graduate,Married,2,1140006,360,418,No,Rural,0
56,Male,569149,Self-Employed,Graduate,Single,3,1542314,120,392,No,Urban,0
53,Female,1862243,Salaried,Graduate,Single,2,1663261,180,820,Yes,Semiurban,1
50,Female,897567,Salaried,Graduate,Married,1,257932,36,884,No,Rural,1
57,Male,1960145,Salaried,Graduate,Single,3,179189,240,837,Yes,Semiurban,1
43,Female,782585,Unemployed,Graduate,Single,3,1648111,60,732,No,Semiurban,0
30,Male,1929810,Salaried,Graduate,Single,1,1050598,240,444,No,Semiurban,1
25,Female,712634,Self-Employed,Not Graduate,Single,3,1082302,180,367,No,Rural,0
56,Male,1310714,Salaried,Graduate,Married,0,1249591,240,430,No,Semiurban,1
54,Female,462916,Self-Employed,Not Graduate,Single,2,1793396,12,580,No,Urban,0
51,Female,190149,Self-Employed,Graduate,Single,2,1664850,24,865,Yes,Urban,1
30,Male,498844,Self-Employed,Graduate,Married,1,356658,120,812,No,Semiurban,1
39,Male,1881462,Salaried,Graduate,Single,0,261980,60,300,No,Urban,1
52,Male,1033190,Self-Employed,Not Graduate,Single,3,980135,24,731,No,Rural,1
21,Male,1677504,Self-Employed,Graduate,Married,2,1689872,36,690,No,Rural,1
25,Female,278447,Salaried,Graduate,Married,2,1780891,24,565,Yes,Urban,0
24,Female,611693,Salaried,Not Graduate,Married,2,1932375,180,698,No,Urban,0
36,Male,1204271,Salaried,Graduate,Married,2,1522594,180,555,No,Rural,1
44,Female,1762033,Salaried,Not Graduate,Single,4,120408,12,694,Yes,Semiurban,1
36,Male,984379,Self-Employed,Graduate,Married,1,1322731,360,473,Yes,Rural,0
22,Male,1376872,Salaried,Not Graduate,Single,3,879773,24,344,No,Semiurban,0
48,Female,982297,Salaried,Not Graduate,Married,3,194763,240,440,No,Urban,1
52,Female,830913,Self-Employed,Graduate,Single,1,1470506,24,838,No,Urban,1
47,Male,1565221,Salaried,Graduate,Married,0,1365473,180,349,No,Semiurban,0
40,Male,1521130,Salaried,Graduate,Married,1,1624697,360,360,No,Semiurban,0
44,Male,1564474,Salaried,Not Graduate,Single,2,1858168,36,542,No,Rural,0
32,Female,503039,Unemployed,Graduate,Married,2,1369365,36,568,No,Semiurban,0
55,Female,1092320,Self-Employed,Graduate,Married,1,286192,120,439,Yes,Urban,0
53,Female,1908962,Self-Employed,Graduate,Married,1,1476148,240,456,No,Urban,0
53,Female,1511425,Salaried,Graduate,Single,3,408121,240,896,Yes,Urban,1
63,Male,342994,Self-Employed,Graduate,Married,3,614312,36,895,No,Semiurban,1
57,Male,1576420,Salaried,Graduate,Married,4,1871004,24,575,No,Semiurban,1
32,Male,1010346,Salaried,Graduate,Single,4,1731717,12,330,No,Urban,0
23,Male,1200457,Salaried,Graduate,Single,2,1310246,36,307,Yes,Semiurban,0
21,Male,459509,Self-Employed,Graduate,Married,4,1239283,240,332,Yes,Rural,0
53,Male,1719720,Salaried,Graduate,Single,4,1774000,240,751,No,Rural,1
60,Female,1277787,Salaried,Not Graduate,Single,0,1632804,180,748,No,Semiurban,1
30,Female,1137626,Salaried,Not Graduate,Single,1,871601,180,336,No,Semiurban,1
63,Male,1354654,Salaried,Graduate,Married,3,390791,120,333,No,Urban,1
64,Male,1501918,Self-Employed,Graduate,Married,4,290739,360,754,No,Semiurban,1
49,Female,1090335,Salaried,Graduate,Single,3,1668064,120,743,Yes,Urban,0
33,Female,1624235,Self-Employed,Graduate,Married,4,237401,24,536,Yes,Rural,0
32,Female,1109820,Salaried,Graduate,Single,4,494374,36,511,Yes,Semiurban,1
51,Female,1425779,Self-Employed,Graduate,Married,2,1783675,36,439,No,Rural,0
22,Male,869846,Self-Employed,Graduate,Single,0,289354,120,660,Yes,Semiurban,1
55,Male,1859813,Salaried,Not Graduate,Married,1,198865,36,603,Yes,Semiurban,1
43,Male,1238129,Salaried,Graduate,Single,1,1706546,24,595,No,Urban,1
37,Male,1705929,Self-Employed,Graduate,Married,2,83677,12,451,No,Urban,1
46,Male,1596714,Self-Employed,Graduate,Married,2,1558088,360,522,No,Semiurban,1
28,Female,1059210,Salaried,Not Graduate,Single,1,859454,180,495,No,Semiurban,1
49,Male,810046,Salaried,Graduate,Married,1,1038652,24,899,Yes,Urban,1
46,Female,182766,Self-Employed,Graduate,Married,0,208337,36,598,No,Rural,0
30,Male,705710,Self-Employed,Graduate,Married,4,574818,24,828,Yes,Semiurban,1
46,Male,1053022,Salaried,Graduate,Married,0,321695,180,787,No,Urban,1
54,Male,424349,Salaried,Graduate,Married,1,340538,60,510,No,Semiurban,0
61,Male,629806,Salaried,Graduate,Married,4,617275,240,531,No,Urban,0
27,Male,1353175,Self-Employed,Graduate,Married,1,904528,180,666,No,Rural,1
24,Female,1965419,Salaried,Graduate,Married,0,1444817,240,780,No,Semiurban,1
31,Female,1610235,Unemployed,Graduate,Single,0,1431359,180,881,No,Semiurban,1
49,Female,1608316,Salaried,Not Graduate,Married,0,1575249,60,871,Yes,Rural,1
56,Male,1577197,Salaried,Graduate,Single,4,1861705,36,478,No,Semiurban,0
45,Male,1226778,Self-Employed,Not Graduate,Married,3,52781,36,783,Yes,Semiurban,1
41,Female,589358,Unemployed,Graduate,Single,3,1115906,360,888,No,Semiurban,1
56,Male,998124,Self-Employed,Graduate,Married,1,1365977,12,794,No,Urban,1
30,Male,887744,Salaried,Graduate,Single,4,632930,180,846,Yes,Urban,1
57,Female,170855,Self-Employed,Graduate,Single,2,1808185,24,315,No,Semiurban,0
29,Male,626963,Self-Employed,Not Graduate,Married,3,363807,12,765,Yes,Rural,1
44,Female,1914308,Salaried,Not Graduate,Single,4,1657820,36,701,No,Rural,1
55,Male,961527,Salaried,Graduate,Married,4,1334015,36,593,Yes,Semiurban,0
55,Female,1106228,Salaried,Graduate,Married,3,1900623,360,470,No,Urban,0
56,Male,461385,Salaried,Graduate,Single,4,837313,360,331,No,Urban,0
38,Male,777407,Unemployed,Graduate,Married,4,445063,360,562,No,Semiurban,0
59,Female,1774867,Salaried,Graduate,Single,3,810263,120,514,No,Urban,1
52,Male,1660171,Unemployed,Graduate,Single,0,1018631,12,857,Yes,Urban,1
44,Male,1293413,Salaried,Not Graduate,Married,1,695553,36,488,No,Rural,1
43,Female,373068,Self-Employed,Graduate,Married,2,1448366,60,882,Yes,Semiurban,1
52,Male,506427,Salaried,Not Graduate,Married,1,1225724,240,899,No,Urban,1
57,Female,1083476,Salaried,Not Graduate,Married,0,1398056,120,560,No,Urban,0
32,Male,273805,Salaried,Not Graduate,Married,0,1704714,24,481,No,Urban,0
33,Male,959359,Salaried,Graduate,Single,4,1718518,240,804,Yes,Semiurban,1
43,Male,265657,Self-Employed,Graduate,Single,1,221003,120,641,Yes,Semiurban,1
45,Male,1003062,Salaried,Graduate,Married,0,487140,360,321,Yes,Urban,0
55,Female,254428,Self-Employed,Graduate,Married,1,859398,180,373,No,Rural,0
61,Male,272035,Salaried,Graduate,Married,0,1535815,180,465,Yes,Rural,0
50,Female,1644139,Salaried,Not Graduate,Single,2,1109896,24,533,No,Semiurban,1
37,Male,1429356,Salaried,Not Graduate,Single,0,639413,60,674,Yes,Rural,1
40,Male,1062676,Unemployed,Not Graduate,Single,1,1035256,24,732,Yes,Urban,0
45,Male,1940146,Self-Employed,Not Graduate,Married,4,1320748,12,633,No,Semiurban,1
42,Male,219518,Salaried,Graduate,Married,1,285077,240,839,Yes,Semiurban,1
33,Female,326355,Salaried,Graduate,Single,3,1215872,24,334,No,Rural,0
39,Female,817565,Salaried,Graduate,Married,1,175355,24,743,No,Semiurban,1
56,Female,270243,Unemployed,Graduate,Married,2,1815794,120,530,Yes,Rural,0
32,Female,1157378,Self-Employed,Not Graduate,Single,2,501930,60,617,No,Rural,1
61,Male,1997756,Salaried,Graduate,Single,2,61780,24,642,No,Urban,1
39,Female,1088601,Self-Employed,Graduate,Married,0,912662,12,729,Yes,Rural,1
32,Female,546308,Salaried,Graduate,Single,2,1824281,120,765,Yes,Rural,0
29,Male,1251887,Unemployed,Graduate,Married,1,564249,60,378,No,Semiurban,0
27,Male,172692,Salaried,Graduate,Single,4,1049602,60,872,Yes,Urban,1
48,Male,1847818,Self-Employed,Not Graduate,Single,2,686984,36,748,No,Urban,1
34,Male,829222,Salaried,Graduate,Married,1,1589769,180,581,No,Rural,1
51,Female,542179,Self-Employed,Graduate,Married,0,680363,240,356,Yes,Semiurban,0
39,Female,371468,Self-Employed,Graduate,Single,0,1352307,12,490,No,Semiurban,0
36,Male,1540227,Self-Employed,Graduate,Married,4,183001,180,762,No,Semiurban,1
25,Male,230152,Self-Employed,Graduate,Single,4,1455873,120,341,No,Urban,0
55,Male,613685,Self-Employed,Not Graduate,Married,1,560452,120,785,No,Urban,1
32,Female,1727790,Salaried,Graduate,Single,4,955954,12,472,No,Rural,0
45,Female,1158803,Salaried,Graduate,Single,4,1506036,60,549,Yes,Rural,0
41,Male,153969,Salaried,Graduate,Single,0,934847,360,809,No,Semiurban,1
56,Male,1234309,Unemployed,Graduate,Married,1,946147,24,801,No,Rural,1
43,Female,481999,Salaried,Graduate,Single,4,172636,12,492,No,Semiurban,1
36,Male,191743,Self-Employed,Graduate,Single,1,1476122,120,464,No,Urban,0
59,Male,1853057,Self-Employed,Graduate,Single,2,1109692,180,389,No,Rural,1
62,Female,320948,Salaried,Not Graduate,Single,0,1317602,240,357,No,Semiurban,0
59,Male,1043877,Salaried,Graduate,Married,0,1444021,12,562,No,Urban,1
34,Female,170323,Salaried,Graduate,Married,0,479111,60,542,No,Semiurban,1
51,Male,1721869,Salaried,Graduate,Single,3,1832572,240,518,No,Rural,0
25,Male,1477148,Salaried,Graduate,Single,1,598155,240,308,Yes,Semiurban,0
55,Female,708866,Salaried,Not Graduate,Married,2,945939,240,729,No,Urban,1
43,Female,1809350,Self-Employed,Not Graduate,Single,4,1624072,36,312,Yes,Rural,0
49,Male,651793,Unemployed,Graduate,Married,2,1798021,240,524,Yes,Urban,0
63,Female,476284,Salaried,Not Graduate,Single,1,377716,36,366,No,Rural,0
31,Male,1980314,Salaried,Not Graduate,Married,0,508450,24,802,No,Semiurban,1
38,Male,1830189,Salaried,Not Graduate,Single,3,1182324,24,483,No,Urban,0
32,Female,418508,Self-Employed,Graduate,Married,1,192324,240,507,No,Urban,1
29,Male,541011,Self-Employed,Graduate,Married,1,135261,60,827,Yes,Semiurban,1
30,Male,1627141,Salaried,Graduate,Married,4,974510,180,599,No,Urban,1
64,Female,1854627,Salaried,Not Graduate,Single,2,818731,24,540,Yes,Urban,1
37,Female,932259,Self-Employed,Graduate,Married,2,270667,36,754,Yes,Urban,1
58,Male,1818462,Self-Employed,Graduate,Married,4,1955891,60,829,No,Urban,1
27,Female,1920403,Salaried,Graduate,Single,3,606459,240,543,No,Semiurban,1
33,Female,326968,Self-Employed,Graduate,Single,0,1651381,60,862,Yes,Urban,1
60,Female,207062,Salaried,Graduate,Single,0,205346,60,537,No,Urban,1
62,Female,1426914,Salaried,Not Graduate,Single,3,601936,12,545,No,Urban,1
29,Male,885122,Self-Employed,Graduate,Married,4,381798,180,644,Yes,Rural,1
47,Male,819221,Self-Employed,Not Graduate,Single,1,1902918,240,783,Yes,Rural,0
22,Male,1426485,Salaried,Graduate,Single,2,307471,180,609,No,Semiurban,1
25,Female,656995,Unemployed,Graduate,Single,1,259691,24,860,Yes,Semiurban,1
49,Female,238302,Salaried,Graduate,Single,2,99647,360,583,No,Semiurban,1
57,Female,1786792,Self-Employed,Graduate,Single,1,521939,180,337,No,Urban,1
58,Female,1183224,Salaried,Graduate,Single,4,1623288,120,331,No,Rural,0
39,Female,888591,Self-Employed,Graduate,Single,4,1805835,36,542,No,Rural,0
28,Female,715635,Unemployed,Graduate,Married,3,1649505,24,852,No,Semiurban,0
21,Female,677409,Salaried,Not Graduate,Married,1,1002254,240,591,Yes,Rural,1
42,Male,233793,Unemployed,Graduate,Married,1,434560,180,591,No,Semiurban,0
37,Male,1751028,Self-Employed,Graduate,Married,3,1048958,36,681,No,Urban,1
27,Female,437635,Self-Employed,Graduate,Married,3,728514,240,898,Yes,Rural,1
45,Female,733510,Salaried,Graduate,Single,4,753526,240,877,No,Urban,1
24,Female,828525,Self-Employed,Graduate,Single,4,1394721,24,437,Yes,Urban,0
56,Male,678036,Self-Employed,Graduate,Single,1,1637410,120,499,Yes,Rural,0
